<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AUDUSD,D,20210903,000000,0.7397200,0.7478200,0.7392000,0.7454600,1123713
AUDUSD,D,20210905,000000,0.7444000,0.7458800,0.7438000,0.7442100,42515
AUDUSD,D,20210906,000000,0.7442600,0.7443800,0.7423000,0.7436100,1019383
AUDUSD,D,20210907,000000,0.7436100,0.7468700,0.7371000,0.7385900,1273225
AUDUSD,D,20210908,000000,0.7385900,0.7404000,0.7341000,0.7360800,1340719
AUDUSD,D,20210909,000000,0.7360200,0.7394500,0.7343000,0.7367800,1399579
AUDUSD,D,20210910,000000,0.7367100,0.7409700,0.7345000,0.7355000,1204895
AUDUSD,D,20210912,000000,0.7345000,0.7368400,0.7345000,0.7365300,43908
AUDUSD,D,20210913,000000,0.7365400,0.7376300,0.7333000,0.7364900,1247884
AUDUSD,D,20210914,000000,0.7365300,0.7373400,0.7310000,0.7316400,1409507
AUDUSD,D,20210915,000000,0.7316700,0.7344100,0.7298000,0.7341100,1209445
AUDUSD,D,20210916,000000,0.7340800,0.7347500,0.7270000,0.7290500,1246188
AUDUSD,D,20210917,000000,0.7291400,0.7321600,0.7259000,0.7265000,1226032
AUDUSD,D,20210919,000000,0.7252000,0.7267500,0.7252000,0.7263400,48403
AUDUSD,D,20210920,000000,0.7263500,0.7268500,0.7216000,0.7259100,1706803
AUDUSD,D,20210921,000000,0.7258700,0.7283000,0.7218000,0.7226000,1685287
AUDUSD,D,20210922,000000,0.7227700,0.7296300,0.7220000,0.7231800,1910224
AUDUSD,D,20210923,000000,0.7231500,0.7315600,0.7219000,0.7296500,1546911
AUDUSD,D,20210924,000000,0.7296400,0.7316500,0.7232000,0.7258000,1031144
AUDUSD,D,20210926,000000,0.7239000,0.7268200,0.7239000,0.7264300,40090
AUDUSD,D,20210927,000000,0.7264900,0.7294000,0.7246000,0.7280000,1212103
AUDUSD,D,20210928,000000,0.7279500,0.7311000,0.7222000,0.7243900,1762223
AUDUSD,D,20210929,000000,0.7243800,0.7264300,0.7166000,0.7178400,1580659
AUDUSD,D,20210930,000000,0.7178600,0.7257300,0.7173000,0.7228000,1719885
AUDUSD,D,20211001,000000,0.7228400,0.7276400,0.7188000,0.7256000,1803784
AUDUSD,D,20211003,000000,0.7256600,0.7283000,0.7255500,0.7274700,79714
AUDUSD,D,20211004,000000,0.7274000,0.7303900,0.7247000,0.7289100,1706648
AUDUSD,D,20211005,000000,0.7288000,0.7301300,0.7246000,0.7287000,1445657
AUDUSD,D,20211006,000000,0.7287700,0.7292100,0.7222000,0.7281500,1819802
AUDUSD,D,20211007,000000,0.7282000,0.7325100,0.7267000,0.7316600,1355297
AUDUSD,D,20211008,000000,0.7316500,0.7338200,0.7284000,0.7306000,1536927
AUDUSD,D,20211010,000000,0.7310000,0.7312700,0.7288000,0.7294200,72254
AUDUSD,D,20211011,000000,0.7294100,0.7373300,0.7290000,0.7347500,1410790
AUDUSD,D,20211012,000000,0.7347400,0.7384600,0.7328000,0.7332900,1572811
AUDUSD,D,20211013,000000,0.7332900,0.7383400,0.7320000,0.7382600,1485280
AUDUSD,D,20211014,000000,0.7382500,0.7426700,0.7368000,0.7413600,1201864
AUDUSD,D,20211015,000000,0.7413500,0.7439900,0.7400000,0.7421000,1245649
AUDUSD,D,20211017,000000,0.7410200,0.7437400,0.7406100,0.7424000,89199
AUDUSD,D,20211018,000000,0.7424100,0.7425400,0.7375000,0.7412000,1372683
AUDUSD,D,20211019,000000,0.7415200,0.7485700,0.7412000,0.7474100,1372597
AUDUSD,D,20211020,000000,0.7474800,0.7523000,0.7461000,0.7514600,1315470
AUDUSD,D,20211021,000000,0.7514800,0.7546500,0.7455000,0.7463000,1421630
AUDUSD,D,20211022,000000,0.7463000,0.7512200,0.7450000,0.7464000,1513317
AUDUSD,D,20211024,000000,0.7449000,0.7471300,0.7449000,0.7466000,54522
AUDUSD,D,20211025,000000,0.7468300,0.7505200,0.7461000,0.7491400,1218262
AUDUSD,D,20211026,000000,0.7491700,0.7525500,0.7486000,0.7511600,1206271
AUDUSD,D,20211027,000000,0.7512300,0.7535900,0.7484000,0.7499800,1454382
AUDUSD,D,20211028,000000,0.7499800,0.7556000,0.7476000,0.7530300,1596986
AUDUSD,D,20211029,000000,0.7530700,0.7555300,0.7497000,0.7521000,1489124
AUDUSD,D,20211031,000000,0.7514000,0.7520700,0.7505100,0.7516900,57838
AUDUSD,D,20211101,000000,0.7517500,0.7536100,0.7482000,0.7520000,1173791
AUDUSD,D,20211102,000000,0.7520000,0.7532100,0.7417000,0.7435600,1276783
AUDUSD,D,20211103,000000,0.7435800,0.7469500,0.7409000,0.7468600,1211125
AUDUSD,D,20211104,000000,0.7468800,0.7470700,0.7379000,0.7407900,1242541
AUDUSD,D,20211105,000000,0.7407900,0.7412200,0.7357000,0.7401000,1232069
AUDUSD,D,20211107,000000,0.7392200,0.7416200,0.7390000,0.7395000,48559
AUDUSD,D,20211108,000000,0.7395100,0.7431300,0.7380000,0.7414400,1003622
AUDUSD,D,20211109,000000,0.7414400,0.7431800,0.7357000,0.7375000,1319086
AUDUSD,D,20211110,000000,0.7375400,0.7393500,0.7316300,0.7333100,2266266
AUDUSD,D,20211111,000000,0.7333100,0.7341100,0.7283000,0.7290200,2580441
AUDUSD,D,20211112,000000,0.7290500,0.7335200,0.7273000,0.7332000,1288495
AUDUSD,D,20211114,000000,0.7324000,0.7336400,0.7318000,0.7331200,26117
AUDUSD,D,20211115,000000,0.7331900,0.7370700,0.7319000,0.7345000,918068
AUDUSD,D,20211116,000000,0.7345200,0.7368000,0.7288000,0.7300300,1048445
AUDUSD,D,20211117,000000,0.7301000,0.7305000,0.7255000,0.7268100,1083057
AUDUSD,D,20211118,000000,0.7268200,0.7293200,0.7246000,0.7276000,1062433
AUDUSD,D,20211119,000000,0.7276300,0.7291400,0.7223000,0.7234000,1201815
AUDUSD,D,20211121,000000,0.7226000,0.7245000,0.7225000,0.7230600,34826
AUDUSD,D,20211122,000000,0.7230300,0.7273500,0.7217000,0.7227200,1234211
AUDUSD,D,20211123,000000,0.7227100,0.7236300,0.7203000,0.7221700,1293216
AUDUSD,D,20211124,000000,0.7221500,0.7227700,0.7180000,0.7200700,1245780
AUDUSD,D,20211125,000000,0.7201500,0.7209300,0.7170000,0.7172300,812938
AUDUSD,D,20211126,000000,0.7173000,0.7177500,0.7109000,0.7123000,1592446
AUDUSD,D,20211128,000000,0.7117000,0.7146000,0.7108000,0.7142200,58332
AUDUSD,D,20211129,000000,0.7142300,0.7159700,0.7110000,0.7144800,1287827
AUDUSD,D,20211130,000000,0.7145700,0.7170600,0.7060000,0.7124700,1843480
AUDUSD,D,20211201,000000,0.7124700,0.7173000,0.7091000,0.7106900,1544555
AUDUSD,D,20211202,000000,0.7106500,0.7119600,0.7081000,0.7086000,1606566
AUDUSD,D,20211203,000000,0.7087000,0.7090400,0.6989000,0.7001000,1572384
AUDUSD,D,20211205,000000,0.6998000,0.7020200,0.6995500,0.7017100,40418
AUDUSD,D,20211206,000000,0.7016900,0.7057000,0.7003000,0.7048000,1160325
AUDUSD,D,20211207,000000,0.7048700,0.7124300,0.7036000,0.7120000,1072598
AUDUSD,D,20211208,000000,0.7121500,0.7183900,0.7114000,0.7168500,1253720
AUDUSD,D,20211209,000000,0.7167800,0.7186700,0.7132000,0.7145000,1009600
AUDUSD,D,20211210,000000,0.7145500,0.7182500,0.7129000,0.7171000,925680
AUDUSD,D,20211212,000000,0.7138000,0.7172100,0.7138000,0.7165400,33372
AUDUSD,D,20211213,000000,0.7165400,0.7176100,0.7107000,0.7130100,858382
AUDUSD,D,20211214,000000,0.7130700,0.7135700,0.7087000,0.7103500,941593
AUDUSD,D,20211215,000000,0.7103600,0.7177600,0.7089000,0.7165000,1236308
AUDUSD,D,20211216,000000,0.7166400,0.7223700,0.7142000,0.7174800,1264510
AUDUSD,D,20211217,000000,0.7174700,0.7182000,0.7119000,0.7124000,1136490
AUDUSD,D,20211219,000000,0.7135800,0.7135800,0.7106000,0.7116100,43490
AUDUSD,D,20211220,000000,0.7116200,0.7127600,0.7079000,0.7108500,1243022
AUDUSD,D,20211221,000000,0.7109300,0.7156300,0.7095000,0.7146800,947676
AUDUSD,D,20211222,000000,0.7147500,0.7220300,0.7117000,0.7211000,870509
AUDUSD,D,20211223,000000,0.7211700,0.7252000,0.7193000,0.7230700,796508
AUDUSD,D,20211224,000000,0.7231200,0.7244200,0.7215000,0.7222000,649173
AUDUSD,D,20211226,000000,0.7227000,0.7237700,0.7216200,0.7228700,20844
AUDUSD,D,20211227,000000,0.7229400,0.7244800,0.7203000,0.7234700,630858
AUDUSD,D,20211228,000000,0.7235700,0.7264000,0.7215000,0.7232000,670916
AUDUSD,D,20211229,000000,0.7231300,0.7272600,0.7210000,0.7258100,791173
AUDUSD,D,20211230,000000,0.7258200,0.7275800,0.7240000,0.7249200,755396
AUDUSD,D,20211231,000000,0.7249300,0.7277700,0.7241000,0.7260000,649683
AUDUSD,D,20220102,000000,0.7259000,0.7275200,0.7257000,0.7266700,21679
AUDUSD,D,20220103,000000,0.7267400,0.7277000,0.7181000,0.7194800,861097
AUDUSD,D,20220104,000000,0.7195500,0.7249300,0.7182000,0.7238000,881891
AUDUSD,D,20220105,000000,0.7237700,0.7272500,0.7211000,0.7220500,1050592
AUDUSD,D,20220106,000000,0.7220700,0.7221000,0.7142000,0.7161500,1174658
AUDUSD,D,20220107,000000,0.7162200,0.7187600,0.7126000,0.7178000,959207
AUDUSD,D,20220109,000000,0.7176000,0.7186000,0.7163000,0.7178200,36875
AUDUSD,D,20220110,000000,0.7178300,0.7202500,0.7146000,0.7179800,1086811
AUDUSD,D,20220111,000000,0.7179500,0.7215000,0.7152000,0.7208000,1099607
AUDUSD,D,20220112,000000,0.7209800,0.7292700,0.7197000,0.7281700,1072625
AUDUSD,D,20220113,000000,0.7281100,0.7314300,0.7270000,0.7281000,1089694
AUDUSD,D,20220114,000000,0.7280300,0.7293700,0.7195000,0.7205000,1249408
AUDUSD,D,20220116,000000,0.7209400,0.7223800,0.7202100,0.7215000,39050
AUDUSD,D,20220117,000000,0.7215700,0.7229400,0.7192000,0.7210400,836030
AUDUSD,D,20220118,000000,0.7211100,0.7228000,0.7167000,0.7186000,1326953
AUDUSD,D,20220119,000000,0.7186400,0.7238200,0.7173000,0.7215100,1305747
AUDUSD,D,20220120,000000,0.7215700,0.7276700,0.7201000,0.7215400,1273499
AUDUSD,D,20220121,000000,0.7216200,0.7218500,0.7168000,0.7182000,1549501
AUDUSD,D,20220123,000000,0.7173000,0.7187600,0.7168600,0.7187300,37564
AUDUSD,D,20220124,000000,0.7187300,0.7187300,0.7087000,0.7153900,1778464
AUDUSD,D,20220125,000000,0.7153200,0.7176800,0.7118000,0.7158300,1737029
AUDUSD,D,20220126,000000,0.7157600,0.7181200,0.7092000,0.7121000,1749406
AUDUSD,D,20220127,000000,0.7121000,0.7121300,0.7020000,0.7034400,1849216
AUDUSD,D,20220128,000000,0.7034100,0.7046000,0.6963200,0.6993000,1731231
AUDUSD,D,20220130,000000,0.6989000,0.6997300,0.6982300,0.6995900,41285
AUDUSD,D,20220131,000000,0.6996000,0.7076700,0.6989000,0.7067000,1356086
AUDUSD,D,20220201,000000,0.7067700,0.7139000,0.7030000,0.7132700,1399538
AUDUSD,D,20220202,000000,0.7132800,0.7159000,0.7115000,0.7120300,1183441
AUDUSD,D,20220203,000000,0.7120600,0.7168400,0.7106000,0.7142300,1526594
AUDUSD,D,20220204,000000,0.7142300,0.7151600,0.7048000,0.7073000,1508023
AUDUSD,D,20220206,000000,0.7075600,0.7085600,0.7073300,0.7079200,33451
AUDUSD,D,20220207,000000,0.7079200,0.7130400,0.7062000,0.7127200,1318786
AUDUSD,D,20220208,000000,0.7127000,0.7147400,0.7103000,0.7144600,1188842
AUDUSD,D,20220209,000000,0.7144800,0.7194600,0.7138000,0.7176600,1010711
AUDUSD,D,20220210,000000,0.7176800,0.7248800,0.7144600,0.7161200,1665744
AUDUSD,D,20220211,000000,0.7160500,0.7185300,0.7105000,0.7135000,1923709
AUDUSD,D,20220213,000000,0.7133000,0.7150400,0.7124000,0.7143500,57618
AUDUSD,D,20220214,000000,0.7144200,0.7146300,0.7083000,0.7131400,1903604
AUDUSD,D,20220215,000000,0.7131500,0.7156700,0.7099000,0.7147900,1500085
AUDUSD,D,20220216,000000,0.7148200,0.7208200,0.7140000,0.7192100,1410974
AUDUSD,D,20220217,000000,0.7192100,0.7217500,0.7147000,0.7187000,1828135
AUDUSD,D,20220218,000000,0.7186900,0.7228000,0.7162000,0.7173000,1497207
AUDUSD,D,20220220,000000,0.7163900,0.7179500,0.7163900,0.7171700,45847
AUDUSD,D,20220221,000000,0.7171300,0.7222700,0.7164000,0.7183700,1386371
AUDUSD,D,20220222,000000,0.7183700,0.7233600,0.7177000,0.7226300,1899481
AUDUSD,D,20220223,000000,0.7226300,0.7284000,0.7216000,0.7227200,1451775
AUDUSD,D,20220224,000000,0.7227400,0.7229200,0.7091000,0.7159800,3008459
AUDUSD,D,20220225,000000,0.7159800,0.7237700,0.7137000,0.7232000,2102519
AUDUSD,D,20220227,000000,0.7163000,0.7190600,0.7152000,0.7185200,108045
AUDUSD,D,20220228,000000,0.7185200,0.7267700,0.7165000,0.7258400,1990954
AUDUSD,D,20220301,000000,0.7258600,0.7289900,0.7235000,0.7260600,1757970
AUDUSD,D,20220302,000000,0.7260600,0.7306600,0.7240000,0.7292200,1863679
AUDUSD,D,20220303,000000,0.7292400,0.7347700,0.7273000,0.7335800,1602752
AUDUSD,D,20220304,000000,0.7335600,0.7380500,0.7297000,0.7370000,1862980
AUDUSD,D,20220306,000000,0.7369000,0.7395000,0.7350000,0.7393000,68822
AUDUSD,D,20220307,000000,0.7393700,0.7441200,0.7306900,0.7328900,2473735
AUDUSD,D,20220308,000000,0.7329100,0.7348100,0.7242000,0.7267200,2409669
AUDUSD,D,20220309,000000,0.7267400,0.7337300,0.7264000,0.7316600,1715617
AUDUSD,D,20220310,000000,0.7316400,0.7367500,0.7284000,0.7365000,1687661
AUDUSD,D,20220311,000000,0.7365200,0.7366700,0.7279000,0.7290000,1657539
AUDUSD,D,20220313,000000,0.7273000,0.7298700,0.7273000,0.7296000,65433
AUDUSD,D,20220314,000000,0.7295800,0.7297100,0.7182800,0.7198400,1768503
AUDUSD,D,20220315,000000,0.7197900,0.7227600,0.7162000,0.7189600,1550655
AUDUSD,D,20220316,000000,0.7189600,0.7297000,0.7177000,0.7287500,1766170
AUDUSD,D,20220317,000000,0.7288200,0.7393100,0.7280000,0.7381100,1474514
AUDUSD,D,20220318,000000,0.7380400,0.7418000,0.7357000,0.7415000,1176059
AUDUSD,D,20220320,000000,0.7414000,0.7414300,0.7399900,0.7409100,46810
AUDUSD,D,20220321,000000,0.7409400,0.7424800,0.7370000,0.7395100,1327876
AUDUSD,D,20220322,000000,0.7394700,0.7477000,0.7373000,0.7461900,1239789
AUDUSD,D,20220323,000000,0.7461800,0.7507100,0.7447000,0.7498000,1234008
AUDUSD,D,20220324,000000,0.7497000,0.7527700,0.7463000,0.7509900,1365081
AUDUSD,D,20220325,000000,0.7510000,0.7536800,0.7492000,0.7512000,1339127
AUDUSD,D,20220327,000000,0.7504000,0.7521400,0.7499000,0.7516500,47762
AUDUSD,D,20220328,000000,0.7516800,0.7540100,0.7463000,0.7495900,1477962
AUDUSD,D,20220329,000000,0.7496600,0.7524400,0.7453000,0.7513600,1619647
AUDUSD,D,20220330,000000,0.7513500,0.7536600,0.7491000,0.7501000,1423810
AUDUSD,D,20220331,000000,0.7501300,0.7525900,0.7467000,0.7490700,1479674
AUDUSD,D,20220401,000000,0.7491200,0.7524500,0.7469000,0.7499000,1322237
AUDUSD,D,20220403,000000,0.7481000,0.7497000,0.7481000,0.7485300,33990
AUDUSD,D,20220404,000000,0.7485400,0.7556300,0.7480000,0.7542300,1084371
AUDUSD,D,20220405,000000,0.7542600,0.7661200,0.7533000,0.7585000,1356394
AUDUSD,D,20220406,000000,0.7585000,0.7593100,0.7483000,0.7504200,1602583
AUDUSD,D,20220407,000000,0.7504400,0.7513300,0.7464000,0.7477100,1319731
AUDUSD,D,20220408,000000,0.7477600,0.7492800,0.7423000,0.7455000,1151790
AUDUSD,D,20220410,000000,0.7454000,0.7465800,0.7438000,0.7445200,42578
AUDUSD,D,20220411,000000,0.7445000,0.7460700,0.7409000,0.7414400,1118343
AUDUSD,D,20220412,000000,0.7414300,0.7493400,0.7396000,0.7452700,1378855
AUDUSD,D,20220413,000000,0.7452700,0.7474900,0.7389000,0.7449000,1351636
AUDUSD,D,20220414,000000,0.7450100,0.7468400,0.7394000,0.7407200,1109985
AUDUSD,D,20220415,000000,0.7406800,0.7413100,0.7388000,0.7397000,354007
AUDUSD,D,20220417,000000,0.7391000,0.7403400,0.7387000,0.7395800,45932
AUDUSD,D,20220418,000000,0.7396000,0.7397000,0.7339000,0.7356700,888573
AUDUSD,D,20220419,000000,0.7356600,0.7400100,0.7342000,0.7393100,1195952
AUDUSD,D,20220420,000000,0.7393100,0.7457800,0.7369000,0.7443900,1252479
AUDUSD,D,20220421,000000,0.7443000,0.7458100,0.7356000,0.7359700,1201139
AUDUSD,D,20220422,000000,0.7359900,0.7369000,0.7231000,0.7237000,1186179
AUDUSD,D,20220424,000000,0.7230000,0.7253000,0.7229000,0.7231700,59483
AUDUSD,D,20220425,000000,0.7231700,0.7233300,0.7132000,0.7175900,1667183
AUDUSD,D,20220426,000000,0.7176300,0.7228900,0.7115600,0.7141100,1370411
AUDUSD,D,20220427,000000,0.7141200,0.7190800,0.7098000,0.7121300,1449298
AUDUSD,D,20220428,000000,0.7121200,0.7162000,0.7052000,0.7108900,1494545
AUDUSD,D,20220429,000000,0.7108400,0.7179900,0.7056000,0.7063000,1268107
AUDUSD,D,20220501,000000,0.7052000,0.7075600,0.7052000,0.7062600,78406
AUDUSD,D,20220502,000000,0.7059000,0.7081700,0.7027000,0.7050500,1381402
AUDUSD,D,20220503,000000,0.7050600,0.7147700,0.7048000,0.7100200,1551708
AUDUSD,D,20220504,000000,0.7100200,0.7265300,0.7085000,0.7250900,1910107
AUDUSD,D,20220505,000000,0.7248000,0.7266200,0.7074000,0.7118900,2131897
AUDUSD,D,20220506,000000,0.7118900,0.7135200,0.7055000,0.7077000,2750901
AUDUSD,D,20220508,000000,0.7065900,0.7071300,0.7039000,0.7043600,106465
AUDUSD,D,20220509,000000,0.7044000,0.7046300,0.6940000,0.6953200,2307430
AUDUSD,D,20220510,000000,0.6953300,0.6986200,0.6908000,0.6931900,2694712
AUDUSD,D,20220511,000000,0.6932600,0.7053600,0.6923000,0.6926500,2659581
AUDUSD,D,20220512,000000,0.6926000,0.6953100,0.6826000,0.6868200,2940300
AUDUSD,D,20220513,000000,0.6868100,0.6941200,0.6860000,0.6938000,1776386
AUDUSD,D,20220515,000000,0.6933000,0.6953200,0.6914000,0.6946900,92101
AUDUSD,D,20220516,000000,0.6947000,0.6982600,0.6870000,0.6972500,2235121
AUDUSD,D,20220517,000000,0.6972600,0.7040700,0.6969000,0.7029800,2145870
AUDUSD,D,20220518,000000,0.7029400,0.7046500,0.6946000,0.6957500,1790143
AUDUSD,D,20220519,000000,0.6957700,0.7072600,0.6950000,0.7041500,2491382
AUDUSD,D,20220520,000000,0.7040700,0.7073600,0.6999000,0.7032000,1905511
AUDUSD,D,20220522,000000,0.7031000,0.7069200,0.7031000,0.7060300,87196
AUDUSD,D,20220523,000000,0.7061100,0.7127100,0.7055000,0.7086100,1961855
AUDUSD,D,20220524,000000,0.7086100,0.7119100,0.7053000,0.7101200,1945199
AUDUSD,D,20220525,000000,0.7101200,0.7118900,0.7032000,0.7089000,2008885
AUDUSD,D,20220526,000000,0.7088700,0.7109700,0.7054000,0.7098000,1611157
AUDUSD,D,20220527,000000,0.7097700,0.7166900,0.7086000,0.7160000,1399601
AUDUSD,D,20220529,000000,0.7157000,0.7165700,0.7150200,0.7157000,66311
AUDUSD,D,20220530,000000,0.7158200,0.7200000,0.7154000,0.7193700,1150716
AUDUSD,D,20220531,000000,0.7194000,0.7203600,0.7146000,0.7182500,1761038
AUDUSD,D,20220601,000000,0.7182300,0.7230300,0.7152000,0.7171000,1724769
AUDUSD,D,20220602,000000,0.7170300,0.7271000,0.7138000,0.7262000,1531273
AUDUSD,D,20220603,000000,0.7265000,0.7283000,0.7198000,0.7206000,1448178
AUDUSD,D,20220605,000000,0.7206900,0.7216400,0.7197000,0.7200500,63112
AUDUSD,D,20220606,000000,0.7200600,0.7231700,0.7177000,0.7185500,1284054
AUDUSD,D,20220607,000000,0.7186000,0.7247300,0.7153000,0.7220700,1841108
AUDUSD,D,20220608,000000,0.7221100,0.7234200,0.7172000,0.7185900,1682108
AUDUSD,D,20220609,000000,0.7186000,0.7194300,0.7089900,0.7097000,1883267
AUDUSD,D,20220610,000000,0.7097000,0.7138000,0.7034000,0.7051000,1917032
AUDUSD,D,20220612,000000,0.7035000,0.7053400,0.7012000,0.7019600,86995
AUDUSD,D,20220613,000000,0.7019800,0.7034100,0.6908000,0.6940200,2137190
AUDUSD,D,20220614,000000,0.6940600,0.6970400,0.6848000,0.6886800,2546514
AUDUSD,D,20220615,000000,0.6887500,0.7024500,0.6882000,0.7017600,2885736
AUDUSD,D,20220616,000000,0.7017800,0.7069200,0.6940000,0.7039700,2610284
AUDUSD,D,20220617,000000,0.7039200,0.7042900,0.6894000,0.6931000,2345560
AUDUSD,D,20220619,000000,0.6929000,0.6957200,0.6908000,0.6950400,92739
AUDUSD,D,20220620,000000,0.6950200,0.6996000,0.6923000,0.6967800,1545183
AUDUSD,D,20220621,000000,0.6968000,0.6993700,0.6931000,0.6959400,1674634
AUDUSD,D,20220622,000000,0.6959100,0.6961600,0.6877000,0.6904700,1851045
AUDUSD,D,20220623,000000,0.6904700,0.6926200,0.6865000,0.6902200,2022403
AUDUSD,D,20220624,000000,0.6902100,0.6957700,0.6885000,0.6947000,1636594
AUDUSD,D,20220626,000000,0.6941000,0.6958900,0.6933300,0.6943800,82462
AUDUSD,D,20220627,000000,0.6944100,0.6948600,0.6904000,0.6921000,1819538
AUDUSD,D,20220628,000000,0.6920800,0.6964600,0.6899000,0.6902900,1694615
AUDUSD,D,20220629,000000,0.6903300,0.6920100,0.6858000,0.6877900,2072388
AUDUSD,D,20220630,000000,0.6877900,0.6919300,0.6850000,0.6897500,2085590
AUDUSD,D,20220701,000000,0.6896800,0.6903400,0.6760000,0.6813000,2208399
AUDUSD,D,20220703,000000,0.6812000,0.6825300,0.6803000,0.6812100,99957
AUDUSD,D,20220704,000000,0.6812100,0.6888600,0.6790000,0.6871300,1435608
AUDUSD,D,20220705,000000,0.6871100,0.6894900,0.6758000,0.6793500,2209269
AUDUSD,D,20220706,000000,0.6793700,0.6826000,0.6758000,0.6781400,2431139
AUDUSD,D,20220707,000000,0.6781400,0.6850400,0.6761000,0.6846900,1820202
AUDUSD,D,20220708,000000,0.6847300,0.6874400,0.6788000,0.6856000,1978883
AUDUSD,D,20220710,000000,0.6848000,0.6857000,0.6830000,0.6844500,100230
AUDUSD,D,20220711,000000,0.6844500,0.6846000,0.6711000,0.6736000,1935577
AUDUSD,D,20220712,000000,0.6740300,0.6778900,0.6707000,0.6745700,2213049
AUDUSD,D,20220713,000000,0.6745600,0.6803500,0.6722000,0.6732500,2705879
AUDUSD,D,20220714,000000,0.6731900,0.6788200,0.6678000,0.6756000,2820330
AUDUSD,D,20220715,000000,0.6755800,0.6806300,0.6716000,0.6788700,2075649
AUDUSD,D,20220717,000000,0.6789000,0.6814100,0.6783300,0.6812800,90871
AUDUSD,D,20220718,000000,0.6812200,0.6854400,0.6790000,0.6809300,1748740
AUDUSD,D,20220719,000000,0.6809100,0.6912400,0.6799000,0.6895200,1786345
AUDUSD,D,20220720,000000,0.6895100,0.6930200,0.6869000,0.6883800,1770567
AUDUSD,D,20220721,000000,0.6883700,0.6939000,0.6855000,0.6921700,2033721
AUDUSD,D,20220722,000000,0.6921700,0.6977400,0.6890000,0.6924000,1795124
AUDUSD,D,20220724,000000,0.6950000,0.6950000,0.6900000,0.6902000,84020
AUDUSD,D,20220725,000000,0.6903500,0.6965400,0.6874800,0.6949800,1786178
AUDUSD,D,20220726,000000,0.6949300,0.6983200,0.6918000,0.6945400,1649775
AUDUSD,D,20220727,000000,0.6945300,0.7012400,0.6909000,0.6993500,1839358
AUDUSD,D,20220728,000000,0.6993500,0.7013800,0.6951000,0.6997200,2050369
AUDUSD,D,20220729,000000,0.6997100,0.7031800,0.6907000,0.6984000,1900361
AUDUSD,D,20220731,000000,0.6991000,0.6991000,0.6961000,0.6970200,90855
AUDUSD,D,20220801,000000,0.6970400,0.7047000,0.6964000,0.7023900,1676884
AUDUSD,D,20220802,000000,0.7023400,0.7032100,0.6886000,0.6890000,2068804
AUDUSD,D,20220803,000000,0.6890200,0.6955800,0.6882000,0.6936300,1874652
AUDUSD,D,20220804,000000,0.6936800,0.6989800,0.6931000,0.6959500,1702597
AUDUSD,D,20220805,000000,0.6959600,0.6975000,0.6866000,0.6908000,1608328
AUDUSD,D,20220807,000000,0.6909000,0.6926000,0.6897000,0.6902700,83416
AUDUSD,D,20220808,000000,0.6902900,0.7009800,0.6894000,0.6988400,1412286
AUDUSD,D,20220809,000000,0.6988400,0.6994600,0.6949000,0.6953500,1338301
AUDUSD,D,20220810,000000,0.6953900,0.7109100,0.6943000,0.7081600,1664622
AUDUSD,D,20220811,000000,0.7081700,0.7136800,0.7059000,0.7101000,1768168
AUDUSD,D,20220812,000000,0.7101200,0.7128400,0.7081000,0.7121000,1489959
AUDUSD,D,20220814,000000,0.7121000,0.7125000,0.7104000,0.7115100,63171
AUDUSD,D,20220815,000000,0.7115200,0.7125100,0.7007000,0.7018700,1416570
AUDUSD,D,20220816,000000,0.7018500,0.7040100,0.6987000,0.7019500,1506988
AUDUSD,D,20220817,000000,0.7019500,0.7026300,0.6907000,0.6930500,1903196
AUDUSD,D,20220818,000000,0.6931300,0.6969900,0.6895000,0.6910900,1805636
AUDUSD,D,20220819,000000,0.6911000,0.6919500,0.6855000,0.6872000,1585337
